survived,sex,age,sibsp,parch,fare,embarked,embark_town,who,fare_raw,sex_encoded,embarked_encoded,pclass_1,pclass_2,pclass_3,age_scaled,fare_scaled,sibsp_scaled,parch_scaled,family_size,is_alone,age_group,title,fare_per_person,fare_band
0,male,12.285049910413225,0,0,57.178233127413534,S,Southampton,child,57.178233127413534,1,2,0,1,0,0.16271292724145706,0.11254488954466269,0.0,0.0,1,1,Teen,Master,57.178233127413534,Premium
0,male,31.001203326691893,1,0,26.3683185836855,S,Southampton,man,26.3683185836855,1,2,0,1,0,0.42112168513496673,0.0479470399661617,0.125,0.0,2,0,Young Adult,Mr,13.18415929184275,Business
1,female,53.255209992791286,2,0,233.33569248001197,S,Southampton,woman,233.33569248001197,0,2,1,0,0,0.7283766051410684,0.48188681177685394,0.25,0.0,3,0,Adult,Mrs/Miss,77.778564160004,Premium
0,male,60.238202046696856,0,0,22.904346443449064,S,Southampton,man,22.904346443449064,1,2,0,0,1,0.824788846636189,0.040684275542017485,0.0,0.0,1,1,Senior,Mr,22.904346443449064,Business
0,male,37.9327154201706,4,0,12.915917509418296,Q,Queenstown,man,12.915917509418296,1,1,0,0,1,0.51682315704328,0.019741957481047206,0.5,0.0,5,0,Adult,Mr,2.583183501883659,Economy
0,male,36.011822649222395,0,0,10.63164063284533,Q,Queenstown,man,10.63164063284533,1,1,0,0,1,0.4903019214054262,0.01495261040710191,0.0,0.0,1,1,Adult,Mr,10.63164063284533,Budget
0,male,3.785191721861654,1,0,15.486985148502264,S,Southampton,child,15.486985148502264,1,2,0,0,1,0.04535773422064102,0.025132606662172825,0.125,0.0,2,0,Child,Master,7.743492574251132,Economy
1,female,21.40256680372369,0,0,48.09962575538754,Q,Queenstown,woman,48.09962575538754,0,1,0,0,1,0.28859596330506615,0.09351015601536147,0.0,0.0,1,1,Young Adult,Mrs/Miss,48.09962575538754,Premium
0,female,17.971027473284657,0,0,4.2293908714089135,S,Southampton,child,4.2293908714089135,0,2,0,0,1,0.24121764809686636,0.0015292831055513708,0.0,0.0,1,1,Teen,Master,4.2293908714089135,Budget
0,male,20.308133624484377,0,0,19.47665234443188,S,Southampton,man,19.47665234443188,1,2,0,0,1,0.27348542685270427,0.03349757375824047,0.0,0.0,1,1,Young Adult,Mr,19.47665234443188,Business
1,female,26.645986539812945,0,0,7.050014113292668,S,Southampton,woman,7.050014113292668,0,2,0,0,1,0.36099041054969355,0.007443165003478356,0.0,0.0,1,1,Young Adult,Mrs/Miss,7.050014113292668,Budget
0,male,22.390731912240216,0,0,24.030681208419665,S,Southampton,man,24.030681208419665,1,2,0,1,0,0.3022392858727988,0.04304581418307219,0.0,0.0,1,1,Young Adult,Mr,24.030681208419665,Business
1,female,1.2898026547389705,0,0,10.498915105639188,Q,Queenstown,child,10.498915105639188,0,1,0,0,1,0.010904586987119994,0.014674330386898641,0.0,0.0,1,1,Child,Master,10.498915105639188,Budget
1,male,39.47074358564547,0,1,64.08696520759518,S,Southampton,man,64.08696520759518,1,2,1,0,0,0.5380582868803712,0.12703013698214996,0.0,0.16666666666666666,2,0,Adult,Mr,32.04348260379759,Premium
0,male,13.98159763964271,1,0,12.106238794401996,S,Southampton,child,12.106238794401996,1,2,0,0,1,0.18613669288744378,0.01804433823691385,0.125,0.0,2,0,Teen,Master,6.053119397200998,Economy
0,male,32.34945609755609,0,0,6.168756715512613,S,Southampton,man,6.168756715512613,1,2,0,0,1,0.43973663854427536,0.005595469751323693,0.0,0.0,1,1,Young Adult,Mr,6.168756715512613,Budget
1,female,58.03715737649963,0,0,51.441935969572896,S,Southampton,woman,51.441935969572896,0,2,1,0,0,0.7943996311471185,0.10051783700565442,0.0,0.0,1,1,Adult,Mrs/Miss,51.441935969572896,Premium
0,male,30.268762512030733,0,0,4.151683411346936,S,Southampton,man,4.151683411346936,1,2,0,0,1,0.4110090772215009,0.001366357148418755,0.0,0.0,1,1,Young Adult,Mr,4.151683411346936,Budget
0,male,0.5,0,0,16.841712696274943,Q,Queenstown,child,16.841712696274943,1,1,0,0,1,0.0,0.027973006827082918,0.0,0.0,1,1,Child,Master,16.841712696274943,Economy
0,male,24.995940893678448,1,0,36.97156809014516,C,Cherbourg,man,36.97156809014516,1,0,0,1,0,0.3382086863138603,0.07017842641449026,0.125,0.0,2,0,Young Adult,Mr,18.48578404507258,Business
1,female,44.41343488998,1,0,15.753340996113858,C,Cherbourg,woman,15.753340996113858,0,0,1,0,0,0.6063006597759278,0.02569106374435485,0.125,0.0,2,0,Adult,Mrs/Miss,7.876670498056929,Economy
0,male,56.41686435908832,0,0,13.755380028151436,S,Southampton,man,13.755380028151436,1,2,0,0,1,0.7720286932337429,0.021502023171425824,0.0,0.0,1,1,Adult,Mr,13.755380028151436,Economy
1,female,11.786305677666164,0,0,4.786643082933671,S,Southampton,child,4.786643082933671,0,2,0,0,1,0.15582690345097966,0.0026976503363748423,0.0,0.0,1,1,Child,Master,4.786643082933671,Budget
0,female,27.762918571125304,1,0,12.476268165596936,S,Southampton,woman,12.476268165596936,0,2,0,0,1,0.37641158243493067,0.018820163227475012,0.125,0.0,2,0,Young Adult,Mrs/Miss,6.238134082798468,Economy
0,male,22.485653605079253,0,0,5.187613969362485,S,Southampton,man,5.187613969362485,1,2,0,0,1,0.30354984345362895,0.0035383490981362436,0.0,0.0,1,1,Young Adult,Mr,5.187613969362485,Budget
1,female,27.5167230397421,1,0,16.066932061308126,S,Southampton,woman,16.066932061308126,0,2,0,0,1,0.37301242877078444,0.026348556916879894,0.125,0.0,2,0,Young Adult,Mrs/Miss,8.033466030654063,Economy
0,male,66.02080685823849,0,2,6.996329118228512,C,Cherbourg,man,6.996329118228512,1,0,0,0,1,0.9046276732104485,0.007330605936465855,0.0,0.3333333333333333,3,0,Senior,Mr,2.3321097060761704,Budget
1,female,7.958415402467857,1,0,9.29432119800795,S,Southampton,child,9.29432119800795,0,2,0,0,1,0.10297628028252981,0.0121487090990531,0.125,0.0,2,0,Child,Master,4.647160599003975,Budget
0,male,32.55235526092403,0,0,14.532240047472271,S,Southampton,man,14.532240047472271,1,2,0,0,1,0.4425380112204546,0.023130832839184365,0.0,0.0,1,1,Young Adult,Mr,14.532240047472271,Economy
1,female,26.88217402885084,0,2,20.39603695203769,S,Southampton,woman,20.39603695203769,0,2,0,1,0,0.36425138593896267,0.035425208724660706,0.0,0.3333333333333333,3,0,Young Adult,Mrs/Miss,6.798678984012564,Business
1,female,44.201008549150856,2,0,40.21340288332902,S,Southampton,woman,40.21340288332902,0,2,1,0,0,0.6033677479934363,0.07697544482332813,0.25,0.0,3,0,Adult,Mrs/Miss,13.40446762777634,Premium
1,female,30.371764148592536,0,0,247.21900083181745,S,Southampton,woman,247.21900083181745,0,2,1,0,0,0.41243119235236875,0.5109953593935316,0.0,0.0,1,1,Young Adult,Mrs/Miss,247.21900083181745,Premium
1,female,27.762918571125304,0,1,17.78802293780521,Q,Queenstown,woman,17.78802293780521,0,1,0,0,1,0.37641158243493067,0.02995709563558016,0.0,0.16666666666666666,2,0,Young Adult,Mrs/Miss,8.894011468902605,Economy
0,male,23.516920056094925,0,1,35.12623486484506,S,Southampton,man,35.12623486484506,1,2,0,0,1,0.317788254345924,0.06630939399828667,0.0,0.16666666666666666,2,0,Young Adult,Mr,17.56311743242253,Business
0,male,32.767777177431505,0,0,56.0,C,Cherbourg,man,56.0,1,0,0,0,1,0.44551228208849086,0.11007453779392859,0.0,0.0,1,1,Young Adult,Mr,56.0,Premium
1,female,24.195308143036254,0,0,85.21876360221853,S,Southampton,woman,85.21876360221853,0,2,1,0,0,0.3271545711855686,0.17133628824010516,0.0,0.0,1,1,Young Adult,Mrs/Miss,85.21876360221853,Premium
1,male,37.70200645798471,0,0,35.78708288952053,S,Southampton,man,35.78708288952053,1,2,1,0,0,0.5136378221602316,0.06769496620529969,0.0,0.0,1,1,Adult,Mr,35.78708288952053,Business
0,male,28.93634720645708,0,2,90.6823446328258,S,Southampton,man,90.6823446328258,1,2,1,0,0,0.39261278731867705,0.18279154836665318,0.0,0.3333333333333333,3,0,Young Adult,Mr,30.227448210941933,Premium
1,female,26.88217402885084,0,0,21.322204047525037,C,Cherbourg,woman,21.322204047525037,0,0,0,1,0,0.36425138593896267,0.03736706424762671,0.0,0.0,1,1,Young Adult,Mrs/Miss,21.322204047525037,Business
0,female,28.590320608410305,1,0,19.409004402269787,C,Cherbourg,woman,19.409004402269787,0,0,0,0,1,0.3878352937060412,0.03335573916840804,0.125,0.0,2,0,Young Adult,Mrs/Miss,9.704502201134893,Business
1,female,44.76470351081035,0,1,23.241291548237463,S,Southampton,woman,23.241291548237463,0,2,0,1,0,0.611150528548471,0.04139073414528434,0.0,0.16666666666666666,2,0,Adult,Mrs/Miss,11.620645774118731,Business
0,male,28.280487869761192,0,0,42.779127551711625,S,Southampton,man,42.779127551711625,1,2,0,1,0,0.3835575187077114,0.08235489162292237,0.0,0.0,1,1,Young Adult,Mr,42.779127551711625,Premium
1,female,4.177545445103661,0,0,10.457446977248155,S,Southampton,child,10.457446977248155,0,2,0,0,1,0.05077485364805912,0.014587385909454409,0.0,0.0,1,1,Child,Master,10.457446977248155,Budget
0,male,46.66690100999588,0,0,49.45210685673293,S,Southampton,man,49.45210685673293,1,2,0,1,0,0.6374136437356518,0.09634584615070657,0.0,0.0,1,1,Adult,Mr,49.45210685673293,Premium
1,female,16.319747787923333,0,0,16.203073642439907,Q,Queenstown,child,16.203073642439907,0,1,0,0,1,0.2184188858224627,0.026633999233405904,0.0,0.0,1,1,Teen,Master,16.203073642439907,Economy
0,male,19.84727125891652,0,1,6.43651535740599,S,Southampton,man,6.43651535740599,1,2,0,0,1,0.2671224275334813,0.006156868013166427,0.0,0.16666666666666666,2,0,Young Adult,Mr,3.218257678702995,Budget
1,female,20.66074188339111,0,0,22.2723920490924,S,Southampton,woman,22.2723920490924,0,2,0,1,0,0.2783537916379508,0.03935928339219555,0.0,0.0,1,1,Young Adult,Mrs/Miss,22.2723920490924,Business
1,female,48.24213330439144,0,1,6.46502004553985,S,Southampton,woman,6.46502004553985,0,2,0,0,1,0.6591624406991591,0.006216632591667279,0.0,0.16666666666666666,2,0,Adult,Mrs/Miss,3.232510022769925,Budget
0,male,30.268762512030733,0,0,6.488083107225102,S,Southampton,man,6.488083107225102,1,2,0,0,1,0.4110090772215009,0.006264987941288555,0.0,0.0,1,1,Young Adult,Mr,6.488083107225102,Budget
1,female,72.92847947123991,0,0,7.058172229313494,S,Southampton,woman,7.058172229313494,0,2,0,0,1,1.0,0.00746026978157858,0.0,0.0,1,1,Senior,Mrs/Miss,7.058172229313494,Budget
0,male,43.78479532692472,0,2,91.84537594725091,S,Southampton,man,91.84537594725091,1,2,1,0,0,0.5976212070572648,0.18523002711665718,0.0,0.3333333333333333,3,0,Adult,Mr,30.615125315750305,Premium
1,female,32.12534479780823,0,0,8.414318037708128,C,Cherbourg,woman,8.414318037708128,0,0,0,0,1,0.436642395763204,0.010303643553773112,0.0,0.0,1,1,Young Adult,Mrs/Miss,8.414318037708128,Budget
0,female,28.23148399137199,0,0,5.426001709965964,C,Cherbourg,woman,5.426001709965964,0,0,0,0,1,0.38288093570131737,0.004038166628853706,0.0,0.0,1,1,Young Adult,Mrs/Miss,5.426001709965964,Budget
0,male,32.997757048007195,0,0,46.73211952884405,S,Southampton,man,46.73211952884405,1,2,0,1,0,0.4486875506051662,0.09064296333313113,0.0,0.0,1,1,Young Adult,Mr,46.73211952884405,Premium
1,female,36.295713997310735,1,1,11.950517436811774,C,Cherbourg,woman,11.950517436811774,0,0,0,0,1,0.4942215307933475,0.01771784382812553,0.125,0.16666666666666666,3,0,Adult,Mrs/Miss,3.9835058122705913,Economy
1,female,27.762918571125304,0,0,5.997942596263051,S,Southampton,woman,5.997942596263051,0,2,0,0,1,0.37641158243493067,0.005237330985131836,0.0,0.0,1,1,Young Adult,Mrs/Miss,5.997942596263051,Budget
0,male,30.268762512030733,0,0,6.104287142559166,S,Southampton,man,6.104287142559166,1,2,0,0,1,0.4110090772215009,0.005460299114283262,0.0,0.0,1,1,Young Adult,Mr,6.104287142559166,Budget
0,male,30.254129537573483,0,0,19.396987448113748,S,Southampton,man,19.396987448113748,1,2,0,1,0,0.4108070437870828,0.033330543726990576,0.0,0.0,1,1,Young Adult,Mr,19.396987448113748,Business
1,female,27.762918571125304,0,0,7.26930550220311,S,Southampton,woman,7.26930550220311,0,2,0,0,1,0.37641158243493067,0.007902944018268939,0.0,0.0,1,1,Young Adult,Mrs/Miss,7.26930550220311,Budget
1,female,26.88217402885084,0,1,43.7286430485748,S,Southampton,woman,43.7286430485748,0,2,0,1,0,0.36425138593896267,0.08434570075521544,0.0,0.16666666666666666,2,0,Young Adult,Mrs/Miss,21.8643215242874,Premium
1,female,26.271284075062464,0,0,20.20564875618824,S,Southampton,woman,20.20564875618824,0,2,1,0,0,0.3558169971702332,0.03502602981685979,0.0,0.0,1,1,Young Adult,Mrs/Miss,20.20564875618824,Business
1,female,44.8727813561389,1,0,315.8115858260725,S,Southampton,woman,315.8115858260725,0,2,1,0,0,0.6126427294909396,0.6548105420475008,0.125,0.0,2,0,Adult,Mrs/Miss,157.90579291303624,Premium
0,male,37.309794111932064,0,0,54.72537394606993,Q,Queenstown,man,54.72537394606993,1,1,1,0,0,0.5082226546885965,0.10740208305590096,0.0,0.0,1,1,Adult,Mr,54.72537394606993,Premium
1,female,0.5,2,0,25.32680180843172,S,Southampton,child,25.32680180843172,0,2,1,0,0,0.0,0.0457633356301487,0.25,0.0,3,0,Child,Master,8.44226726947724,Business
0,male,38.18261087141666,0,2,76.07661050421278,S,Southampton,man,76.07661050421278,1,2,1,0,0,0.5202733944784768,0.15216832106478487,0.0,0.3333333333333333,3,0,Adult,Mr,25.358870168070926,Premium
0,male,31.726306726062848,0,0,5.801479829606863,S,Southampton,man,5.801479829606863,1,2,0,0,1,0.43113298738326095,0.004825415780686191,0.0,0.0,1,1,Young Adult,Mr,5.801479829606863,Budget
0,male,28.93634720645708,0,4,15.69799935192919,S,Southampton,man,15.69799935192919,1,2,1,0,0,0.39261278731867705,0.025575031250938025,0.0,0.6666666666666666,5,0,Young Adult,Mr,3.1395998703858377,Economy
0,male,23.5607416567556,0,0,11.339299551052834,S,Southampton,man,11.339299551052834,1,2,0,1,0,0.3183932870758749,0.016436329042100815,0.0,0.0,1,1,Young Adult,Mr,11.339299551052834,Economy
0,male,44.73757807980419,0,0,34.40469676460674,C,Cherbourg,man,34.40469676460674,1,0,0,0,1,0.6107760152188499,0.06479657546715442,0.0,0.0,1,1,Adult,Mr,34.40469676460674,Business
0,male,42.26537046972001,0,2,3.5,S,Southampton,man,3.5,1,2,0,0,1,0.5766429279563202,0.0,0.0,0.3333333333333333,3,0,Adult,Mr,1.1666666666666667,Budget
1,female,18.179712650469472,0,0,13.69789173135751,S,Southampton,woman,13.69789173135751,0,2,0,0,1,0.24409890666681439,0.021381489881937225,0.0,0.0,1,1,Young Adult,Mrs/Miss,13.69789173135751,Economy
0,male,28.93634720645708,2,0,60.34632252469956,S,Southampton,man,60.34632252469956,1,2,1,0,0,0.39261278731867705,0.11918728908935039,0.25,0.0,3,0,Young Adult,Mr,20.11544084156652,Premium
0,male,15.396805716421996,1,3,42.72705087831688,S,Southampton,child,42.72705087831688,1,2,1,0,0,0.20567607970200807,0.08224570465618383,0.125,0.5,5,0,Teen,Master,8.545410175663376,Premium
1,male,9.685345692954971,0,0,81.04724793356719,S,Southampton,child,81.04724793356719,1,2,1,0,0,0.12681952955539144,0.16259004711387798,0.0,0.0,1,1,Child,Master,81.04724793356719,Premium
0,male,20.225958855740487,0,0,166.13334376287793,S,Southampton,man,166.13334376287793,1,2,1,0,0,0.2723508625301643,0.34098647894437883,0.0,0.0,1,1,Young Adult,Mr,166.13334376287793,Premium
0,male,41.07350861335863,0,0,13.614280396539646,S,Southampton,man,13.614280396539646,1,2,0,1,0,0.560187220683953,0.021206185519377037,0.0,0.0,1,1,Adult,Mr,13.614280396539646,Economy
0,male,42.34375063526521,0,0,72.44598088227109,S,Southampton,man,72.44598088227109,1,2,1,0,0,0.5777251012411581,0.14455613292123862,0.0,0.0,1,1,Adult,Mr,72.44598088227109,Premium
0,male,28.93634720645708,0,0,95.42783341897156,S,Southampton,man,95.42783341897156,1,2,1,0,0,0.39261278731867705,0.19274121474267727,0.0,0.0,1,1,Young Adult,Mr,95.42783341897156,Premium
1,female,39.15134101587197,0,0,49.21217581338887,Q,Queenstown,woman,49.21217581338887,0,1,1,0,0,0.5336483838683891,0.09584279284216346,0.0,0.0,1,1,Adult,Mrs/Miss,49.21217581338887,Premium
0,male,30.268762512030733,0,0,25.46522841656807,S,Southampton,man,25.46522841656807,1,2,0,0,1,0.4110090772215009,0.046053568866510415,0.0,0.0,1,1,Young Adult,Mr,25.46522841656807,Business
0,male,20.01925766687867,0,1,11.180906660616303,C,Cherbourg,man,11.180906660616303,1,0,1,0,0,0.2694969963387044,0.016104233342964708,0.0,0.16666666666666666,2,0,Young Adult,Mr,5.590453330308152,Economy
0,male,35.04691562543517,4,0,18.10318796982647,C,Cherbourg,man,18.10318796982647,1,0,0,1,0,0.4769797167860351,0.030617888878028715,0.5,0.0,5,0,Adult,Mr,3.620637593965294,Economy
1,female,40.205733353187554,1,0,19.789324074586144,S,Southampton,woman,19.789324074586144,0,2,0,0,1,0.548206087481845,0.034153139399725405,0.125,0.0,2,0,Adult,Mrs/Miss,9.894662037293072,Business
0,male,39.56007861739004,2,0,10.395640131001812,S,Southampton,man,10.395640131001812,1,2,0,0,1,0.5392917109753784,0.01445779809930076,0.25,0.0,3,0,Adult,Mr,3.465213377000604,Budget
0,male,28.93634720645708,0,0,480.4495384871446,S,Southampton,man,512.0,1,2,1,0,0,0.39261278731867705,1.0,0.0,0.0,1,1,Young Adult,Mr,480.4495384871446,Premium
0,male,38.91625386081489,0,0,8.486065091697949,S,Southampton,man,8.486065091697949,1,2,0,0,1,0.5304026004863089,0.010454072578649408,0.0,0.0,1,1,Adult,Mr,8.486065091697949,Budget
0,male,30.268762512030733,0,1,12.1955340672667,S,Southampton,man,12.1955340672667,1,2,0,0,1,0.4110090772215009,0.018231559872871277,0.0,0.16666666666666666,2,0,Young Adult,Mr,6.09776703363335,Economy
0,male,43.98210333642999,0,0,212.03204554300012,C,Cherbourg,man,212.03204554300012,1,0,1,0,0,0.6003453842172122,0.43722035292129924,0.0,0.0,1,1,Adult,Mr,212.03204554300012,Premium
0,male,28.62870237051316,0,1,9.023600203174146,Q,Queenstown,man,9.023600203174146,1,1,0,0,1,0.3883652200883574,0.011581099796625607,0.0,0.16666666666666666,2,0,Young Adult,Mr,4.511800101587073,Budget
0,male,16.653754882811953,0,2,8.938162354576757,S,Southampton,child,8.938162354576757,1,2,0,0,1,0.2230304294766581,0.011401965859588171,0.0,0.3333333333333333,3,0,Teen,Master,2.979387451525586,Budget
0,male,26.717062504787307,0,0,58.80602968723521,S,Southampton,man,58.80602968723521,1,2,1,0,0,0.3619717367558109,0.11595782200075638,0.0,0.0,1,1,Young Adult,Mr,58.80602968723521,Premium
0,male,26.577726811301005,0,0,26.947759784519555,S,Southampton,man,26.947759784519555,1,2,0,1,0,0.3600479673421284,0.0491619299158868,0.0,0.0,1,1,Young Adult,Mr,26.947759784519555,Business
1,female,27.762918571125304,0,0,10.937838143211604,C,Cherbourg,woman,10.937838143211604,0,0,0,0,1,0.37641158243493067,0.015594601824763226,0.0,0.0,1,1,Young Adult,Mrs/Miss,10.937838143211604,Economy
1,female,27.762918571125304,0,0,34.30929386692943,S,Southampton,woman,34.30929386692943,0,2,0,0,1,0.37641158243493067,0.06459654823161098,0.0,0.0,1,1,Young Adult,Mrs/Miss,34.30929386692943,Business
1,female,17.90612110600054,0,1,13.397331508773908,S,Southampton,child,13.397331508773908,0,2,1,0,0,0.2403215038210516,0.02075131792802998,0.0,0.16666666666666666,2,0,Teen,Master,6.698665754386954,Economy
1,female,24.68853858505344,0,2,58.3305830844839,S,Southampton,woman,58.3305830844839,0,2,1,0,0,0.3339644675912089,0.11496097314278411,0.0,0.3333333333333333,3,0,Young Adult,Mrs/Miss,19.443527694827967,Premium
0,male,2.489394662647001,0,0,13.28865044734322,S,Southampton,child,13.28865044734322,1,2,0,1,0,0.02746702232561648,0.02052345092605024,0.0,0.0,1,1,Child,Master,13.28865044734322,Economy
0,male,31.98611190322114,0,0,8.1629038632898,Q,Queenstown,man,8.1629038632898,1,1,0,0,1,0.43472004566551375,0.009776514048174263,0.0,0.0,1,1,Young Adult,Mr,8.1629038632898,Budget
0,male,29.01687665507114,2,2,3.5,S,Southampton,man,3.5,1,2,0,0,1,0.3937246351608789,0.0,0.25,0.3333333333333333,5,0,Young Adult,Mr,0.7,Budget
0,male,17.560759165045333,0,2,24.511512941772864,S,Southampton,child,24.511512941772864,1,2,0,1,0,0.23555318694519695,0.0440539538174628,0.0,0.3333333333333333,3,0,Teen,Master,8.170504313924289,Business
1,female,38.22943935805367,1,0,7.649467497445052,Q,Queenstown,woman,7.649467497445052,0,1,0,0,1,0.5209199424521314,0.00870001365470845,0.125,0.0,2,0,Adult,Mrs/Miss,3.824733748722526,Budget
0,male,42.12598192677181,0,0,7.536808045903805,S,Southampton,man,7.536808045903805,1,2,0,0,1,0.5747184288647225,0.008463805329822351,0.0,0.0,1,1,Adult,Mr,7.536808045903805,Budget
1,female,6.494161898834364,0,0,71.47970773211273,S,Southampton,child,71.47970773211273,0,2,1,0,0,0.08275973681339731,0.1425301887234031,0.0,0.0,1,1,Child,Master,71.47970773211273,Premium
0,male,26.577726811301005,0,2,21.919325239890966,S,Southampton,man,21.919325239890966,1,2,0,1,0,0.3600479673421284,0.038619023090610306,0.0,0.3333333333333333,3,0,Young Adult,Mr,7.306441746630322,Business
1,female,18.232007102977825,0,0,51.56806189604018,S,Southampton,woman,51.56806189604018,0,2,0,0,1,0.24482092172070102,0.1007822799210776,0.0,0.0,1,1,Young Adult,Mrs/Miss,51.56806189604018,Premium
0,male,15.841356584475896,0,0,13.87827631428143,S,Southampton,child,13.87827631428143,1,2,0,0,1,0.21181387068283938,0.021759694636042007,0.0,0.0,1,1,Teen,Master,13.87827631428143,Economy
0,male,40.61264778704448,1,0,9.21783012631241,S,Southampton,man,9.21783012631241,1,2,0,0,1,0.5538242426167805,0.011988333492153124,0.125,0.0,2,0,Adult,Mr,4.608915063156205,Budget
0,male,30.268762512030733,0,0,6.011438972141566,S,Southampton,man,6.011438972141566,1,2,0,0,1,0.4110090772215009,0.0052656282677360396,0.0,0.0,1,1,Young Adult,Mr,6.011438972141566,Budget
1,male,25.29679222165145,0,0,74.4072820503907,S,Southampton,man,74.4072820503907,1,2,1,0,0,0.34236245745705357,0.1486683104365807,0.0,0.0,1,1,Young Adult,Mr,74.4072820503907,Premium
0,male,0.9459268983054514,0,6,8.80432204072905,C,Cherbourg,child,8.80432204072905,1,0,0,1,0,0.00615678945023996,0.011121348513207587,0.0,1.0,7,0,Child,Master,1.2577602915327213,Budget
0,male,30.268762512030733,2,0,10.502315616824667,C,Cherbourg,man,10.502315616824667,1,0,0,0,1,0.4110090772215009,0.014681460095413015,0.25,0.0,3,0,Young Adult,Mr,3.500771872274889,Budget
1,female,11.650382472051383,0,0,50.79090189337712,S,Southampton,child,50.79090189337712,0,2,0,1,0,0.1539502493142771,0.09915284129088589,0.0,0.0,1,1,Child,Master,50.79090189337712,Premium
0,male,29.839056823728598,0,0,18.255944848954933,S,Southampton,man,18.255944848954933,1,2,0,1,0,0.4050762495349447,0.030938167789741254,0.0,0.0,1,1,Young Adult,Mr,18.255944848954933,Economy
0,male,26.577726811301005,0,0,30.57033103236423,S,Southampton,man,30.57033103236423,1,2,0,1,0,0.3600479673421284,0.05675722240602161,0.0,0.0,1,1,Young Adult,Mr,30.57033103236423,Business
0,male,28.93634720645708,1,0,99.3783007014693,S,Southampton,man,99.3783007014693,1,2,1,0,0,0.39261278731867705,0.2010239930320292,0.125,0.0,2,0,Young Adult,Mr,49.68915035073465,Premium
1,female,10.67651441233243,5,0,30.83364709480602,C,Cherbourg,child,30.83364709480602,0,0,0,1,0,0.14050432214821446,0.05730930609872633,0.625,0.0,6,0,Child,Master,5.13894118246767,Business
1,male,0.5,0,0,33.36214897965522,S,Southampton,child,33.36214897965522,1,2,1,0,0,0.0,0.06261070945655209,0.0,0.0,1,1,Child,Master,33.36214897965522,Business
0,male,31.57389362655173,1,0,16.756580129802526,S,Southampton,man,16.756580129802526,1,2,0,1,0,0.42902866183861604,0.027794512962213164,0.125,0.0,2,0,Young Adult,Mr,8.378290064901263,Economy
0,male,54.20715654115195,1,0,20.78696572942744,S,Southampton,man,20.78696572942744,1,2,1,0,0,0.7415198680579527,0.036244852619546845,0.125,0.0,2,0,Adult,Mr,10.39348286471372,Business
0,male,30.268762512030733,0,0,22.411233622102795,S,Southampton,man,22.411233622102795,1,2,0,0,1,0.4110090772215009,0.03965038666792319,0.0,0.0,1,1,Young Adult,Mr,22.411233622102795,Business
1,female,31.93523181384476,0,2,9.563675812890963,S,Southampton,woman,9.563675812890963,0,2,0,0,1,0.43401755833252226,0.012713453570213279,0.0,0.3333333333333333,3,0,Young Adult,Mrs/Miss,3.187891937630321,Budget
0,male,22.117093401151337,0,2,4.997252704769399,S,Southampton,man,4.997252704769399,1,2,0,0,1,0.2984612345718939,0.0031392266559657333,0.0,0.3333333333333333,3,0,Young Adult,Mr,1.6657509015897995,Budget
0,male,30.268762512030733,3,0,3.561975506813041,Q,Queenstown,man,3.561975506813041,1,1,0,0,1,0.4110090772215009,0.0001299414336569521,0.375,0.0,4,0,Young Adult,Mr,0.8904938767032603,Budget
1,female,15.37035320413744,0,0,25.95877524034177,C,Cherbourg,child,25.95877524034177,0,0,0,0,1,0.20531085717521103,0.04708836769520663,0.0,0.0,1,1,Teen,Master,25.95877524034177,Business
0,male,35.66900877098707,1,2,33.90626994235229,S,Southampton,man,33.90626994235229,1,2,1,0,0,0.485568784927372,0.06375154495127339,0.125,0.3333333333333333,4,0,Adult,Mr,8.476567485588072,Business
0,male,36.076582228332775,0,0,12.842810084855657,S,Southampton,man,12.842810084855657,1,2,0,0,1,0.491196039017492,0.019588676224513168,0.0,0.0,1,1,Adult,Mr,12.842810084855657,Economy
0,male,30.268762512030733,1,1,9.354291461952538,Q,Queenstown,man,9.354291461952538,1,1,0,0,1,0.4110090772215009,0.012274446224483204,0.125,0.16666666666666666,3,0,Young Adult,Mr,3.1180971539841793,Budget
1,female,67.63524054475508,0,2,8.869345020423088,S,Southampton,woman,8.869345020423088,0,2,0,0,1,0.9269177129614231,0.011257679454841973,0.0,0.3333333333333333,3,0,Senior,Mrs/Miss,2.9564483401410295,Budget
0,male,34.49382354050274,0,0,15.04199603920937,S,Southampton,man,15.04199603920937,1,2,0,1,0,0.46934332721980027,0.024199616747339545,0.0,0.0,1,1,Young Adult,Mr,15.04199603920937,Economy
1,female,21.874509240095016,1,0,74.01107387972031,S,Southampton,woman,74.01107387972031,0,2,1,0,0,0.2951119420998264,0.1478375974602622,0.125,0.0,2,0,Young Adult,Mrs/Miss,37.00553693986016,Premium
0,male,26.577726811301005,1,2,32.344778916334235,C,Cherbourg,man,32.344778916334235,1,0,0,1,0,0.3600479673421284,0.06047763251397233,0.125,0.3333333333333333,4,0,Young Adult,Mr,8.086194729083559,Business
0,male,4.232937331552343,1,0,15.359036484498295,S,Southampton,child,15.359036484498295,1,2,0,1,0,0.05153963411636478,0.024864342089761633,0.125,0.0,2,0,Child,Master,7.679518242249148,Economy
0,male,19.274016164753185,0,0,10.109114980596026,S,Southampton,man,10.109114980596026,1,2,0,0,1,0.259207652870968,0.013857052889829274,0.0,0.0,1,1,Young Adult,Mr,10.109114980596026,Budget
